"";"baseMean";"log2FoldChange";"lfcSE";"pvalue";"padj"
"Plxna4";2427,06685296123;0,00124431503275513;0,0308789968990239;0,834909622640069;0,987768831624841
"Alox15";29,0765506808011;0,000387209464713702;0,0314171470010444;0,835166143011231;0,987896545030898
"Gm19353";18,4355391792846;0,000381042952885643;0,0314186198150259;0,835322921547575;0,987989433954069
"Exosc4";237,009566727491;-0,00122963704858137;0,0309101002536613;0,835424930406782;0,988017531970403
"Ank";13923,9961942809;-0,00112778073430358;0,0309937512468627;0,835630252609625;0,988167797082432
"Arrdc2";441,131266267907;0,00185324391569894;0,0306663078356118;0,835736114106767;0,988200428611354
"Hpcal1";678,947540856366;0,00141608309245511;0,0307272183479443;0,836011961021881;0,98843403126344
"Rnf128";552,503599969727;-0,00165038771110791;0,0303860466111904;0,8361361794351;0,988465393195626
"Arhgap29";205,631918726264;-0,00109041048860297;0,0310280336503953;0,836385429630518;0,988465393195626
"Gnpda2";242,242039485395;0,00102936398072423;0,0310903431599258;0,836508215293463;0,988465393195626
"Derl3";17,9312681932301;0,000477454426988949;0,031389100692116;0,836251977212391;0,988465393195626
"Rnf227";60,6152411355683;-0,00084722821687658;0,0312076985026692;0,836336915162846;0,988465393195626
"Rad51b";44,9845691653254;0,000664984593815485;0,0313134359006021;0,836467978152163;0,988465393195626
"Dnajc5";3080,41938130742;-0,00265434366070543;0,0274711710481623;0,837343011212899;0,988476524542359
"Pias3";589,392884901292;0,00197961546350189;0,0298778570094011;0,837307524220112;0,988476524542359
"Mthfr";1245,70535763095;0,00147365003513281;0,0305441867339491;0,837481662381904;0,988476524542359
"Exosc10";1080,24189258464;0,00224619298720381;0,0292587173084379;0,837576461025733;0,988476524542359
"Ctnnal1";319,47808857841;-0,00403780645543723;0,0307701320638539;0,837491542474456;0,988476524542359
"Zfp787";669,609581969531;-0,00258230445839775;0,0303569187602764;0,836740562537832;0,988476524542359
"P2ry2";49,3034903861717;-0,000691736945962289;0,0312918336227875;0,836880566553007;0,988476524542359
"Stt3a";2699,77947981944;-0,00145834437723326;0,0304737666764025;0,837159918367308;0,988476524542359
"Snrnp25";65,6531561649619;-0,000915984666831006;0,03115911833297;0,83708776361628;0,988476524542359
"Gm12216";15,6119604997818;0,000509941133493896;0,031375870283242;0,837676039390451;0,988476524542359
"Ascc2";1000,20255237003;-0,00198934569723133;0,0298170776430224;0,837691969951152;0,988476524542359
"Sfxn1";379,738508285639;-0,00196376549528406;0,0299592357689645;0,837350887373554;0,988476524542359
"Rabl2";93,6025374515863;-0,000893625029724103;0,0311726615246546;0,83681414961732;0,988476524542359
"Glo1";405,476638836008;-0,00214588496611086;0,0300180361580649;0,836742374994466;0,988476524542359
"Vegfb";1151,5149274674;0,00167206705799087;0,0303756019761868;0,83756311253124;0,988476524542359
"Mgmt";106,222042711507;-0,00108491609311401;0,0310251126705175;0,837794454108822;0,988505072196803
"Prkra";271,506485538932;0,00154654980520916;0,030546602019725;0,837947693472551;0,988593494466868
"Eed";679,631300595351;-0,00152939948724533;0,0305037547314484;0,838040494947819;0,98861060349539
"Pask";71,1364180997502;0,00111687171339931;0,0309975102724459;0,838460322146135;0,988847502645692
"Hirip3";128,72907580047;0,00139247390614457;0,0307286294454574;0,838331450657964;0,988847502645692
"Qrich1";1931,65836590084;0,00166242012859139;0,0301507485451942;0,838476268281703;0,988847502645692
"Zfp780b";359,365983055359;0,00161017067149702;0,0304501742341358;0,838746583138844;0,988981542651386
"Rpa1";615,694814280584;-0,00206891727600204;0,0296379812997412;0,838699567740298;0,988981542651386
"Dok2";61,880935358842;0,000770407941944864;0,0311199613827592;0,839033514419675;0,989042774069911
"Rnf138";309,218297666981;0,00104202427149571;0,0310656096110097;0,838999296676836;0,989042774069911
"Dtwd2";58,8909761434941;0,000749206225048794;0,0312631985810547;0,838978669143805;0,989042774069911
"Mcm10";25,1007787401823;0,00048163820890078;0,0313808379595867;0,839166663700244;0,989107383857289
"Dusp23";34,3783784527993;0,00078920501926484;0,0312387203435866;0,839562477549682;0,989370159696137
"Slc25a5";3053,11222293096;-0,00232096714942548;0,029523531033007;0,839480697228243;0,989370159696137
"Cbfb";1405,87908623604;0,00199253432636709;0,029841576587917;0,839624684076042;0,989370159696137
"Prdm9";224,820694866828;0,00105064277164265;0,0310432033957044;0,839753293798691;0,989429366134964
"Ints3";1731,66383284798;-0,00202123451097511;0,0296812208125801;0,840024912771135;0,989485458870241
"X2610044O15Rik8";153,044226039386;0,00138882371726463;0,030716600566077;0,840036007732465;0,989485458870241
"Epn2";357,899082004004;-0,000959772519985557;0,031108633436637;0,839937375770561;0,989485458870241
"Stx7";2812,58646650116;0,00154874594867589;0,030409478267142;0,840307604545786;0,98962072707724
"Fdxacb1";100,97745347492;0,00127043442440202;0,0308419622661309;0,840302041531555;0,98962072707724
"Atox1";1121,50617333322;0,00186654926548263;0,030451420062351;0,840428291381349;0,989670547190907
"Smim10l2a";102,019611270952;-0,00110867072126717;0,0309863363499649;0,840645598853364;0,989834125815776
"Yod1";359,178478882609;-0,00110010779298969;0,0309898327439005;0,840857550843465;0,989865250638075
"Zfp420";165,307802183549;-0,000991539756674544;0,0310837651174397;0,840870666894104;0,989865250638075
"Gm26347";29,1113766556156;0,00065332892913782;0,0313090852112477;0,840907229395216;0,989865250638075
"Meak7";202,181113360028;-0,00152559248685348;0,0305054500185302;0,84103849620955;0,989895907461867
"Jkamp";373,440392290471;-0,00164989756162515;0,030330861363321;0,841090075657446;0,989895907461867
"Polr3b";653,892182075014;-0,00181421183393425;0,0304630564393807;0,841253592025094;0,989910309362382
"Fam120a";3407,00970059123;-0,00219043131595083;0,0289938619654418;0,841415922705297;0,989910309362382
"Iah1";307,615456777788;-0,00155863775907003;0,0304660823015677;0,841315521695171;0,989910309362382
"Rpl8";6158,80534135547;0,000947505176243713;0,0307768526315638;0,841408383716324;0,989910309362382
"Rab33b";387,37741409877;-0,00190986732072637;0,0298871351770059;0,841515497493144;0,989935215815563
"Rpl37a";6584,29163898421;-0,000597414358588045;0,0313146156004188;0,847409123391057;0,98994970504628
"Gorasp2";1074,43488179013;-0,0019713065349219;0,0297288353856087;0,842842641767611;0,98994970504628
"Eif3j1";559,753689349772;-0,00132333928612053;0,0306866738887897;0,847947381213645;0,98994970504628
"Dtwd1";61,1841060124768;0,000749145335219263;0,0312560715225805;0,841840891997078;0,98994970504628
"Stk4";2081,22961533149;0,00252529891015035;0,0280350551847427;0,841687580524755;0,98994970504628
"Zc3h8";108,012217135829;-0,000943876239202901;0,0310863484093966;0,848138541188458;0,98994970504628
"Vma21";378,01485670765;-0,000827709363866487;0,0311587456375233;0,842537052951714;0,98994970504628
"Mtcp1";159,769885113796;-0,000884424166885574;0,0311025058827946;0,844626640209305;0,98994970504628
"Kdm6a";1022,84867548585;-0,00113884009253321;0,0309317207344405;0,844904901989284;0,98994970504628
"Nmd3";384,02870357242;-0,00127125590030724;0,0307896581216171;0,847600520658642;0,98994970504628
"Anxa5";2481,01783946435;0,00109335226585172;0,0309539648043824;0,849086872255022;0,98994970504628
"Bcar3";378,319199455165;0,000933917557665656;0,0311143526226384;0,846296065288885;0,98994970504628
"Nudt6";131,244274335401;0,0009617796631093;0,0310842690663256;0,847344227054529;0,98994970504628
"Rps3a1";7986,26208115426;0,00130647712541325;0,0307791810405451;0,845253129893296;0,98994970504628
"Lamtor2";387,763427878033;-0,00128737025655436;0,0307509452502766;0,847152950398952;0,98994970504628
"Dennd2c";706,096591316621;-0,00143760835155893;0,030517809866662;0,849288869129213;0,98994970504628
"Il6ra";6545,36707639139;-0,00191918038441784;0,029917071577303;0,849104119557637;0,98994970504628
"Nipal3";1050,90323021968;-0,00196554496284784;0,0301153629247545;0,848945648766234;0,98994970504628
"Tusc1";67,5786324706755;-0,000661992590740926;0,0312783082683595;0,849113927297646;0,98994970504628
"Eri3";952,907646212424;0,00145830995442217;0,0304740945379303;0,844595169465035;0,98994970504628
"Sdf4";5514,2364936581;-0,00167429194307106;0,0305479738205977;0,848409203736282;0,98994970504628
"AU040320";1546,77574458705;-0,000775438981269719;0,0279463491094623;0,844746201670649;0,98994970504628
"Tmem68";595,422678670013;0,00112858844974361;0,0309379823645348;0,846878228200848;0,98994970504628
"Ywhah";6519,2231212169;-0,00164303880090741;0,0302900922572558;0,843699745724332;0,98994970504628
"Zfyve28";247,898869666924;0,00130881089974362;0,0309935346313004;0,842840905081841;0,98994970504628
"Igfbp7";18,1147390528102;-0,000416278419759213;0,0313958254677558;0,846983335203526;0,98994970504628
"Qdpr";851,643881305064;-0,00132515922186383;0,0307282231893176;0,84457399286445;0,98994970504628
"Selenoi";481,266179039727;0,00220418514888325;0,0292142886134963;0,842391082546244;0,98994970504628
"X6330418K02Rik";117,348261163285;0,00094092078661401;0,0310895761759408;0,849106912408151;0,98994970504628
"Gtf2ird1";614,258113717813;-0,00154084021346728;0,0303812977732725;0,847978240829662;0,98994970504628
"M1ap";19,0380921765802;0,00043795296696486;0,0313895801212743;0,848649337733748;0,98994970504628
"Dyrk4";163,399361237569;0,00100863549243707;0,0310658732144778;0,843344487356116;0,98994970504628
"Pdzrn3";9,48095907816688;-0,000266903301700523;0,0314400480598307;0,842207102787528;0,98994970504628
"Tsen2";200,039265650357;-0,00136324767813142;0,030640927218049;0,846293806597214;0,98994970504628
"Cttn";9,67720047935149;-0,000370469656165261;0,0314141631713536;0,842919084167392;0,98994970504628
"Hnrnpul1";6403,95706327067;-0,00276081401907737;0,0263672236163586;0,849224198728245;0,98994970504628
"Klhl25";1458,2849002084;-0,00163732670378625;0,03045811238298;0,84383113561356;0,98994970504628
"Zfp579";664,665163458459;-0,0012546105458343;0,0307564065905373;0,849303745821221;0,98994970504628
"X9130221H12Rik";122,977910581886;0,00131263095875352;0,0307726961764205;0,843055126000113;0,98994970504628
"X1600014C10Rik";1198,09791170145;-0,00151099988725184;0,0304165728961397;0,848199152080216;0,98994970504628
"Snx3";1115,30238041039;0,00150299941390744;0,0305019087054365;0,845577665523558;0,98994970504628
"Poc1b";585,280797481636;0,0018318840446274;0,0300834643953347;0,843101026660155;0,98994970504628
"Armt1";267,586444050024;0,00162216582246633;0,0303360115139397;0,847643627409614;0,98994970504628
"Rab21";1166,02748942663;0,00204469972309058;0,0295012710149471;0,846681473224421;0,98994970504628
"Nup43";53,8176298194254;-0,000555290914413889;0,0312058335829152;0,842417818333115;0,98994970504628
"Ginm1";349,952672375654;0,00155911061413912;0,0304066765251409;0,846272609238741;0,98994970504628
"Ccn2";12,6441783773048;-0,000349058629716944;0,031419109379097;0,844433537786951;0,98994970504628
"Ddt";50,1900276399181;-0,000865985625595294;0,0311622532168451;0,844698617536661;0,98994970504628
"BC024063";100,49169682936;-0,00089977882653239;0,0311211232432612;0,847954869264722;0,98994970504628
"Acsl1";907,648043832793;-0,00199714208956939;0,0299045218038425;0,847839918673755;0,98994970504628
"Ndufa13";543,783750986878;-0,00100635692669384;0,0310601398932435;0,843944009512332;0,98994970504628
"Timm44";811,413735610833;0,00122012707933689;0,0293953347720672;0,845395225544365;0,98994970504628
"Tom1";777,218461521104;0,00188452559028893;0,0298152093121415;0,846817667139517;0,98994970504628
"Car7";25,5542222180398;-0,000550855245296067;0,0313450485535936;0,845218074817194;0,98994970504628
"Homer3";544,410631344266;-0,00152292793712796;0,0304016525080394;0,848256344482975;0,98994970504628
"Sap18";583,961674638519;0,00158346998058189;0,0303089900103495;0,84685115012935;0,98994970504628
"Rnase4";7711,23917385917;0,00160976283737976;0,0303149056491187;0,847372372208292;0,98994970504628
"Ndrg2";150,485789323541;0,00106788047857318;0,0310164493900536;0,843269039103412;0,98994970504628
"Hnrnpc";2023,30815371707;0,00280595829832006;0,0300789324995888;0,844202757144699;0,98994970504628
"Ncoa4";1398,60582869515;-0,00217858968614166;0,0291313808939168;0,844018191319062;0,98994970504628
"Cenpj";174,505422082182;0,00147432820853086;0,0305116032314896;0,847551220250486;0,98994970504628
"Top2b";1616,54916548684;0,00205640959928982;0,0293248993897768;0,849368379119781;0,98994970504628
"Zbtb44";771,50098903242;-0,00148739703469038;0,030494157943279;0,845764251584418;0,98994970504628
"Amt";61,9946728871801;-0,000953786312243449;0,0311194324547574;0,845462903746208;0,98994970504628
"Cln6";439,692699779544;-0,00139693652137131;0,0306252020960041;0,845388922626431;0,98994970504628
"Smad3";3384,34244930349;0,00167296691635402;0,0302781748667848;0,842412534688534;0,98994970504628
"Acad11";233,106690383222;-0,0015872572314504;0,0302864059436932;0,849213457381496;0,98994970504628
"Rgl3";532,55297597539;0,00192876414387065;0,0298536680645542;0,847641639542509;0,98994970504628
"Casp1";557,939979744127;0,00151829928884028;0,0304584944762289;0,846914457264257;0,98994970504628
"Pnpt1";345,254220203703;0,000948710054516201;0,0310813371598137;0,846168024208663;0,98994970504628
"Tubg1";198,937893184675;0,00128967138276567;0,0308069394112922;0,842015039320513;0,98994970504628
"Cbx4";622,8164460154;-0,00193400775992908;0,0304895158382181;0,843478716786065;0,98994970504628
"Tmem107";21,3015248382105;0,000606466408898769;0,0313241063775894;0,843307726424919;0,98994970504628
"Metrnl";229,035964985588;-0,000740360626379292;0,0312528157511649;0,842739284825303;0,98994970504628
"Ewsr1";4279,13722802564;-0,00143347399542466;0,0305845288916247;0,846974547975481;0,98994970504628
"Cd300lb";200,129347392505;0,000858802422366203;0,0311493838900665;0,848798564611743;0,98994970504628
"Cd300c2";3323,39771953402;-0,00180005298151379;0,0299762262126717;0,84401582263058;0,98994970504628
"Nlrp1a";274,225366738855;-0,00117673780264252;0,0308548931139759;0,849189732064066;0,98994970504628
"Aftph";2442,7704754807;-0,00117133979385203;0,0295550541057821;0,848650939334769;0,98994970504628
"Map1b";76,8210075467831;0,000846254574244191;0,0311691022369086;0,848319486479898;0,98994970504628
"Gm46430";348,749726297249;0,0016268832564662;0,0302995708832253;0,847730941500743;0,98994970504628
"Syk";4507,28302019668;0,00233713783017668;0,0285180606814269;0,843961561406989;0,98994970504628
"Scamp1";1256,76449703031;0,00147837987359281;0,0305370797387263;0,845547695095903;0,98994970504628
"Cdk13";2616,19853876796;-0,00344768843939195;0,028492014356434;0,846960563105482;0,98994970504628
"Gm19605";40,6435158307874;0,000735645250148416;0,0312541192268916;0,845189336403618;0,98994970504628
"Gstz1";298,695706689963;-0,00112997950524376;0,0309176194067861;0,846824976298516;0,98994970504628
"Sh3yl1";17,1719002421308;-0,00052371910286964;0,0313553676788341;0,846298987985092;0,98994970504628
"Pced1b";217,007063206004;-0,00143721815534254;0,0304913224096604;0,846111761912126;0,98994970504628
"Nckap5l";2721,91828814734;0,00147757717769452;0,0305158907554212;0,847989457235832;0,98994970504628
"Gga1";1467,44406536498;-0,00232730639679966;0,0291558489866251;0,845580005042824;0,98994970504628
"Iqank1";10,4080667943719;-0,000381810160322711;0,0314084090670206;0,846012079143101;0,98994970504628
"Zbtb12";165,286629821361;-0,00129229249492135;0,0307422836616626;0,846119902104884;0,98994970504628
"H2.D1";22466,0398331008;-0,00155534441515286;0,0304179420565371;0,848517389771505;0,98994970504628
"Dynlt1f";58,7425807811435;-0,00066661751289275;0,0312882287585022;0,843356628071268;0,98994970504628
"Trmt61b";63,9892130765231;0,000932568097533785;0,031113849690521;0,846719496019925;0,98994970504628
"Rrp1b";641,210530247515;-0,00140332278055382;0,0306180954595628;0,846079532732289;0,98994970504628
"Poli";257,435242174502;0,00162305202186065;0,030351362989665;0,843999060417026;0,98994970504628
"Slc15a3";9331,62710263559;0,00192983748202926;0,0297821971052287;0,845472681604441;0,98994970504628
"Xpnpep1";787,564362829705;-0,00181772926732757;0,0300824268921837;0,848241409619728;0,98994970504628
"Mxi1";1210,2468088104;0,000753011510620537;0,0305103997411315;0,847568327815659;0,98994970504628
"Tas1r3";41,5437925849498;-0,000770256827871883;0,0312083257391126;0,849993740416874;0,990038834548288
